name_1,name_2,prediction,token_set_ratio,label,error
rio de santa casilda,santa barbara de pruneres,0.06878735,0.58,0.0,False
san juan sola,sola,0.89251447,1.0,1.0,False
morenos,rancho la salada,0.32606956,0.17,1.0,True
bajio mala tierra,rancho mala tierra,0.8894535,0.8,1.0,False
cortijo del donadio,caserio el donadio,0.9269344,0.81,1.0,False
valadolid,valadoli,0.58945256,0.94,1.0,False
aeroport international de ciudad obregon,aeropuerto internacional de ciudad obregon,0.98267615,0.93,1.0,False
caserio cobatillas,cobatillas,0.933739,1.0,0.0,True
el cordon,la cienega,0.3023658,0.42,0.0,False
basoniachic,rio basonopita,0.011341336,0.64,0.0,False
san miguel albarradas,rio alazanas,0.05131841,0.48,0.0,False
canada ojo de pinzon,canada ojo de pinzon,0.99051857,1.0,1.0,False
pabellon,pabellon de hidalgo,0.40488932,1.0,1.0,True
urritzola,urrizola galain,0.24840674,0.67,1.0,True
san sebastian tlacolula,san sebastian tlacolula,0.98167163,1.0,1.0,False
punta penon,punta penon,0.8822572,1.0,1.0,False
rancho el guero,el guerigo,0.29348874,0.64,0.0,False
bahia petacalco,bahia de patalco,0.96805227,0.77,1.0,False
santa fe del rio,santa fe de la laguna,0.23838973,0.7,0.0,False
san nicolas del carmen,san nicolas,0.67095214,1.0,1.0,False
el matarranya,rio matarrana,0.5076802,0.69,1.0,False
ignacio allende primera seccion,primera seccion,0.7852748,1.0,0.0,True
el cedral,rio cedral,0.899081,0.8,1.0,False
santa maria zacatepec,santa maria yolotepec,0.66104794,0.81,0.0,True
vallecito de la cruz,vallecillo,0.5911582,0.53,0.0,True
el mantal,la palmita,0.36702988,0.53,1.0,True
camaloma,el arrayan,0.37116104,0.33,0.0,False
singla,rio silvadillo,0.19471106,0.4,0.0,False
san adrian,santa maria,0.4617963,0.76,0.0,False
paradilla de gordon,santa maria,0.40442303,0.27,0.0,False
mariano pedrero,mariano pedrero segunda seccion,0.4245624,1.0,0.0,False
quion,san felix,0.58831936,0.29,1.0,False
santa rosalia,la cochera,0.35190028,0.35,1.0,True
los algodones,algodones,0.8758628,1.0,1.0,False
casa de la pena,villa teresa,0.23274553,0.37,0.0,False
subestacion electrica ruiz cortines,subestacion electrica ruiz cortinez,0.9977787,0.97,1.0,False
corraleno,corraleno,0.86304516,1.0,1.0,False
sierra de cordoneros,cordobilla de lacara,0.09332751,0.55,0.0,False
cortijo garrapito,rio gargaliga,0.118205905,0.4,0.0,False
la barquilla,tinaja de garcia,0.07281427,0.43,0.0,False
rancho el penasco,penasco,0.84205,1.0,0.0,True
gea de albarracin,gatzaga,0.33459795,0.25,0.0,False
los hornos,valle de vazquez,0.49898967,0.15,1.0,True
zontecompapan,soncoabital,0.14361683,0.5,0.0,False
tanque las penas,penitas,0.47025684,0.43,1.0,True
el capulin,el capulin,0.8906686,1.0,0.0,True
san julian,rio barbellido,0.16367677,0.25,0.0,False
pic de bernatoire,pic de sausse,0.61708236,0.63,1.0,False
el jabali,jabali,0.6538424,1.0,0.0,True
el ranchito de yanez,cerro lista blanca,0.077867776,0.37,0.0,False
la pasion,la pasion,0.85984516,1.0,1.0,False
talaban,talafan,0.8779737,0.86,1.0,False
zapotitlan palmas,zapotitlan de mendez,0.42918506,0.74,0.0,False
rio de ejutla,santa maria guelaxe,0.031856004,0.25,0.0,False
arroyo de la canada,cortijada canada de miralles,0.25710195,0.64,0.0,False
rada de banaderos,rada de banaderos,0.92321163,1.0,1.0,False
parraleno,farraleno,0.79541725,0.89,1.0,False
las balrotas,caserio las balrotas,0.91039044,1.0,1.0,False
el rio,carcamo patron,0.32669804,0.3,0.0,False
parque nacional benito juarez,parque nacional benito juarez,0.9796284,1.0,1.0,False
los robles,rio vieja,0.15013093,0.32,0.0,False
sariego,sarjyntys dy la lwra,0.37926596,0.22,0.0,False
flor de marques de comillas,la flor marques de comillas,0.70132315,1.0,1.0,False
rincon de guadalupe,rancho el rincon de guadalupe,0.87662286,1.0,1.0,False
sauceda,punta de saturraran,0.08448821,0.31,0.0,False
cerro narices de urias,narices de urias,0.89118975,1.0,1.0,False
cerro jabali,jabali,0.82209426,1.0,1.0,False
nueva esperanza,dos arroyos segunda seccion,0.123648115,0.19,0.0,False
san juan gaztelugatx,san juan de gaztelugache,0.31595817,0.82,1.0,True
ocurague,ocuca,0.47071436,0.62,0.0,False
la margarita,dona margarita,0.90390486,0.86,1.0,False
rio san pablo,san nicolas temextla,0.18855649,0.38,0.0,False
cerros el carricito,cordon el carricito,0.730878,0.84,1.0,False
el guerigo,el gueeriguito,0.7025641,0.83,0.0,True
valencina de la concepcion,valencina de la concepcion,0.95418066,1.0,1.0,False
arroyo del valle de atras,las amezcuas,0.05007963,0.32,0.0,False
tlahualilo,el tlahualilo,0.76468194,1.0,1.0,False
san juan de chuversea,san juan de echeversea,0.97121,0.93,1.0,False
san jose el vidrio,san jose el vidrio,0.9630762,1.0,1.0,False
villa emiliano zapata,extorax,0.3940432,0.14,1.0,True
santa maria,san pedro felix,0.41310042,0.38,0.0,False
tavernes de la valldigna,tabernes de valldigna,0.9598592,0.89,1.0,False
rio de vinaroz,col de servi,0.19626915,0.46,0.0,False
caserio la corchuela,cortijo de la coneja,0.38491502,0.5,0.0,False
estacion lavin,lavin,0.8668544,1.0,1.0,False
cortijo del batan,el batan,0.868894,0.77,1.0,False
madison sexshop,hafen von corralejo,0.25300285,0.18,0.0,False
arroyo cuchujaque,cuchujaqui,0.9386691,0.67,1.0,False
division del norte los remedios,division del norte los remedios,0.9895793,1.0,1.0,False
arroyo,san leonardo arroyo,0.9237789,1.0,1.0,False
el fortin,arroyo del fortin,0.7648359,0.8,0.0,True
san jose,san jose,0.8048016,1.0,0.0,True
el gavilan,gavilan,0.87362075,1.0,1.0,False
acatitlan,san mateo acatitlan,0.8986943,1.0,1.0,False
rio tlalneplantla,tlalnepantia,0.49607453,0.76,1.0,True
caserio herreros,alqueria herreros,0.9057666,0.79,0.0,True
cordal de murias y santibanez,murias de paredes,0.27144676,0.69,0.0,False
sola de reyes,sola,0.3514716,1.0,1.0,True
san nicolas de acevedo,general gabriel hernandez,0.2610705,0.26,0.0,False
ranamuchic,naramuchis,0.5632412,0.7,1.0,False
collado de petrechema,petilla de aragoni vald,0.18371746,0.41,0.0,False
cuatotolapan,estacion,0.30286786,0.3,1.0,True
rio san pedro,rio cacalotepec,0.24600503,0.43,0.0,False
amorin,rio amorebieta,0.21881205,0.5,0.0,False
sierra de los rios,sierra de los dos rios,0.98559093,1.0,1.0,False
estacion olea,el travesano,0.11674606,0.32,0.0,False
estacion buenavista,ignacio allende,0.043061905,0.41,0.0,False
el rosario,rosario,0.8138911,1.0,1.0,False
cortijada el castillo de huarea,el castellar,0.21871135,0.51,0.0,False
coacalco de berriozabal,cocotitlan municipality,0.09374329,0.17,0.0,False
barreras,rio barreras,0.9309235,1.0,1.0,False
arroyo de casa,arroyo del albahacar o de casa,0.93764603,1.0,1.0,False
campo siete,campo santa fe,0.36223218,0.64,0.0,False
el parian,parian,0.7450454,1.0,1.0,False
ovejuela,caserio ovejuela,0.88818556,1.0,1.0,False
san sebastian dos,las canadas,0.14681341,0.36,0.0,False
el soyate,sotoli,0.34480712,0.4,0.0,False
sisoguichic,sisoguic,0.6372324,0.84,1.0,False
symon,estacion symon,0.92823833,1.0,1.0,False
el llanito,las minas,0.4540196,0.32,0.0,False
san nicolas de agustinos,san nicolas,0.5309416,1.0,0.0,True
benimagrell,beniljoba,0.13341174,0.5,0.0,False
arkhnkla,arkhntna,0.5570059,0.75,0.0,True
rahum,raum,0.7019586,0.89,1.0,False
el volcan,el polvorin,0.34298778,0.6,1.0,True
san ignacio numero uno,san jose berros,0.4009814,0.49,0.0,False
arguello,san ramon,0.49353063,0.24,0.0,False
mineral los angeles,real los angeles,0.92411846,0.86,1.0,False
estrella del dos mil,cerro yuku ta kava,0.13233325,0.21,0.0,False
casorvia,kaso,0.24048354,0.5,0.0,False
paraje el metate,huizomachi,0.08987523,0.15,1.0,True
estadi olimpic de montjuic lluis companys,la rambla,0.08613742,0.08,0.0,False
santa ines tecoexcomac,santa ines tecuexcomac,0.98883814,0.95,1.0,False
pinera,san salvador de pinera,0.88308805,1.0,1.0,False
caserio santo angel,rio de las surlenillas,0.009287935,0.49,0.0,False
estany de mar,lac de mar,0.6684538,0.75,1.0,False
caserio prados merinos,punta de san bartolome,0.010296174,0.41,0.0,False
rancho el troncon,el troncon,0.7846303,1.0,0.0,True
bahia de las piedras,rancho piedra pesada,0.10015898,0.45,0.0,False
laguna vapor,las cruzes,0.2946888,0.18,0.0,False
mahacubi,rancho machacubiri,0.33656573,0.62,1.0,True
cabo farruch,cabo ferrutx,0.63562065,0.75,1.0,False
coral viejo,corral purica,0.40438488,0.58,0.0,False
oxkintoc,zona arqueologica oxkintok,0.36061504,0.41,1.0,True
rebordechan,rebordechan,0.9753093,1.0,1.0,False
abusu la pena,abusu la pena,0.9210877,1.0,1.0,False
chontecomatlan,santo domingo chihuitan,0.053290296,0.32,0.0,False
rancho el rincon,rancho el rincon,0.88192374,1.0,1.0,False
el carmen,carmen el limon,0.23525558,1.0,1.0,True
licenciado luis echeverria alvarez,ri playas,0.35826147,0.23,0.0,False
ekuhe,ekpetz,0.47042963,0.55,0.0,False
caserio vinosillas y espartal,vinosillas y espartal,0.95050746,1.0,1.0,False
pico los quebrados,santiago de queretaro,0.21756998,0.41,0.0,False
facultad de ciencias politicas y sociologia,el pinar de el hierro,0.16776858,0.3,0.0,False
triano,real jardin botanico de madrid,0.2758015,0.22,0.0,False
estacion nava,rio nautla,0.039626896,0.35,0.0,False
gondan,gondaisque,0.35915053,0.62,0.0,False
caserio nin,can nin,0.9141512,0.67,1.0,False
urium,iberus,0.54417926,0.18,1.0,False
paraiso,paraiso,0.8220306,1.0,0.0,True
luo de li ge si xiong di sai dao,rosita vieja,0.21379389,0.23,0.0,False
arroyo negro,roca negra,0.22849981,0.45,0.0,False
esmeralda,la nueva esmeralda nuevo poblado de la esmeralda,0.9485131,1.0,1.0,False
el astillero,astilleros de abajo,0.4708651,0.71,0.0,False
tepe,tepetlixpac,0.4016286,0.53,1.0,True
sierra san martin borracho,san martin,0.4302625,1.0,0.0,False
san sostenes,sostenes,0.9065788,1.0,0.0,True
tuiatengo,tulantengo,0.90825695,0.84,1.0,False
arroyo de lantrin,arroyo de lantrin,0.95512664,1.0,1.0,False
boquilla,boquillas,0.6648995,0.94,1.0,False
quimixtlan,rio cuilates,0.06960854,0.36,0.0,False
isla de san pedro martir,mision de san pedro martir,0.22485293,0.88,0.0,False
xal ku deiy,banalbufar,0.4257728,0.19,0.0,False
la laja,colonia lazaro cardenas,0.36056712,0.4,1.0,True
rincon de gertrudis,el rincon de gertrudis,0.9779386,1.0,1.0,False
los diaz,instituto nacional para el desarrollo cooperativo panteon,0.22775517,0.15,0.0,False
santa maria velatos,rio grande,0.066929884,0.28,0.0,False
elexalde,navarniz elejalde,0.85029763,0.56,1.0,False
putla,la providencia,0.4171513,0.21,0.0,False
las blancas de iturbide,palo gordo,0.33683482,0.06,1.0,True
los guadian,los garcia,0.21444423,0.76,0.0,False
barranca las tortolas,barranca las tortolas,0.99069995,1.0,1.0,False
canamares,canals,0.42622307,0.67,0.0,False
jotelchen,el zacaton,0.3279675,0.42,0.0,False
el libanes,la fama,0.2806527,0.35,1.0,True
zarate,puerto zarate,0.85875565,1.0,1.0,False
tetla primera seccion,tetla primera seccion,0.96899754,1.0,1.0,False
madrono,santa maria,0.5364114,0.44,0.0,True
ordenita de barajas,ordena de barajas,0.9893069,0.94,1.0,False
el chicural,san jose del zapote,0.20336348,0.2,1.0,True
santa maria del monte,santa maria de la noria,0.41940114,0.77,0.0,False
estacion sabalo,estacion la granja,0.16262487,0.73,0.0,False
las coloradas,benito juarez,0.18481018,0.15,1.0,True
caserio cuevas de la miera,kuevas del almansora,0.09502621,0.39,0.0,False
villerin de riello,villazon,0.53634536,0.38,0.0,True
la encantada,rancho la ventana,0.29814205,0.62,0.0,False
pivica,pivipa,0.633958,0.83,1.0,False
mesa de san jose,rancho mesa de san jose,0.89377296,1.0,1.0,False
sierra filo de sanchez,anilera,0.2713718,0.34,0.0,False
nepantla de sor juana ines de la cruz,cordillera neo volcanica,0.328009,0.38,0.0,False
rio argosa,caserio la dehesilla,0.023593327,0.33,0.0,False
arroyo de la alborquilla,arroyo de valdefuentes,0.6769557,0.58,1.0,False
yacata del rey caltzontzin,zona arqueologica de tzintzuntzan,0.19245185,0.27,1.0,True
cerro el baul,cerro baul,0.86133957,1.0,1.0,False
guagueybo,guagueyvo,0.5424634,0.89,1.0,False
caserio pozo de los mozos,pozo de los mozos,0.95377886,1.0,1.0,False
bordon,el bordon,0.915964,1.0,1.0,False
distrito sarria sant gervasi,horta guinardo distritu,0.40232667,0.43,0.0,False
rio arroyo de puga,arroyo buga,0.26625854,0.71,1.0,True
caserio el solete alto,el cegarron,0.08181092,0.31,0.0,False
caurio de guadalupe,cerro zuchitlan,0.1431947,0.35,0.0,False
bachamuchi,bahia almejas,0.36449242,0.35,0.0,False
san juan huexoapa,los llanos,0.4278451,0.3,0.0,False
dos rios nuevo ejido,dos rios nuevo,0.6221654,1.0,1.0,False
irunea,san adrian,0.25873035,0.38,0.0,False
moanya,mo a ni ya,0.6778521,0.62,1.0,False
isla morena,punta parula,0.53836566,0.43,0.0,True
aeropuerto intercontinental de queretaro,aeroport international de queretaro,0.99674606,0.8,1.0,False
laguna tecocomulco,lago de la pueblilla,0.4814333,0.26,1.0,True
santa maria,santa maria,0.8249492,1.0,1.0,False
estacion guatimape,arroyo guastitan,0.002893597,0.53,0.0,False
el jardin,el jardin,0.8784095,1.0,1.0,False
rio la piedra colorada,rio la piedra colorada,0.9986574,1.0,1.0,False
pozo de acuna,paso de acuna,0.89646804,0.85,1.0,False
junta de los rios,rosario,0.14907748,0.42,0.0,False
villanueva del rosario,viljanueva del rosario,0.9935426,0.95,1.0,False
ramales de la viktorija,ramales de la victoria,0.59773433,0.93,1.0,False
es molinar,molina de segura,0.2620881,0.69,0.0,False
rio ancares,rio ancaras,0.9216472,0.91,1.0,False
sierra purica,sierra la purica,0.98468894,1.0,1.0,False
rio isotepec,chicahuates,0.08690738,0.26,0.0,False
guinolos,guinalos,0.5525133,0.88,1.0,False
chaparral,caserio chaparral,0.9496913,1.0,1.0,False
la canada,canada,0.70534086,1.0,0.0,True
gijon railway station,estacion de caceres,0.17109868,0.4,0.0,False
santa maria,santa maria,0.8249492,1.0,1.0,False
barranca la pinonera,la pinonera,0.94134146,1.0,1.0,False
tzajala,tzajala,0.8542299,1.0,1.0,False
tohuaco iii,tamoyon segundo,0.1167561,0.31,0.0,False
sauceda,rio la calera,0.28538778,0.3,0.0,False
arroyo de la canada de estepilla,astbt,0.026284136,0.18,0.0,False
laguna el civalon,laguna el civalon,0.9693721,1.0,1.0,False
cerro la guera,los banos,0.2414953,0.26,0.0,False
vildosola,bildosola,0.873424,0.89,1.0,False
ixtayucan,santa maria,0.5431748,0.3,0.0,True
estacion selva,helva,0.88964665,0.42,1.0,False
cienega de santa gertrudis,cienaga de loya,0.30319238,0.54,0.0,False
barrio el tio miguelete,el temblo,0.36833584,0.38,0.0,False
el mecate,tepelmeme de morelos,0.12110194,0.41,0.0,False
san pedro de la paz,san pedro,0.5338734,1.0,0.0,True
caserio los partidores,los partidores,0.9425042,1.0,1.0,False
la ojeada,la diojeda,0.91785556,0.84,1.0,False
penas prietas,el leon,0.24876092,0.2,0.0,False
cortijo de mazarra,marzagon,0.42945558,0.31,0.0,False
peon de abajo,caserio peon de abajo,0.9775726,1.0,1.0,False
alicante railway station,aeroport dalicante elche,0.20037626,0.42,0.0,False
san bartolome loxicha,san bartolome del monte,0.3826431,0.76,0.0,False
la fuente de san esteban,punta del trenzal,0.21695781,0.44,0.0,False
riveira,santa eugenia de reviera,0.85292405,0.32,1.0,False
jose maria morelos,romulo cachon ponce hormiguero,0.19407888,0.25,0.0,False
orozco,orozko,0.5266452,0.83,1.0,False
pena prieta,las penitas,0.47015214,0.55,0.0,False
querendaro,querendaro,0.89563954,1.0,0.0,True
brena y mal pais,la brena,0.38658917,0.77,1.0,True
nuestra senora de la asuncion,nuestra senora de la asuncion,0.9818993,1.0,1.0,False
rio quebrada el salto,empalme purisin,0.1107877,0.39,0.0,False
caserio falgons,caserio falgons,0.9479886,1.0,1.0,False
cabo de la santa katalina,arroyo de santa casilda,0.017993126,0.52,0.0,False
mango matuz,san felipe,0.35221362,0.19,0.0,False
cortijada los sanchos,casas los sanchez,0.14641687,0.68,0.0,False
huicoche,huicicila,0.4348514,0.59,0.0,False
picardias,cerro picachos,0.06484837,0.43,0.0,False
bajio verde,bajio verde,0.9213791,1.0,1.0,False
caserio bernal,casas los bernal,0.89478564,0.73,1.0,False
veinat de sant llorenc,veinat de sant llorenc,0.9985175,1.0,1.0,False
soledad de reynoso,la chole,0.32913345,0.31,0.0,False
estacion la palmita,estacion aldama,0.2852138,0.76,0.0,False
estacion de ferrocarril francisco rueda,francisco rueda,0.9835403,1.0,1.0,False
rio de la bocanora,rio bacanora,0.92526513,0.73,1.0,False
laguna juanota,rancheria laguna juanota,0.880254,1.0,1.0,False
paso hondo,barranca de enmedio,0.14722335,0.07,0.0,False
mendiola,altzagarate,0.24084616,0.11,1.0,True
yucucuy,san mateo,0.64047676,0.0,0.0,True
punta de bonanza,bonanza,0.3933577,1.0,0.0,False
martines,rancho martin,0.3517809,0.57,0.0,False
caserio el cejo,castillo de huarea,0.025137316,0.55,0.0,False
cabanas,el raspon,0.03435432,0.25,0.0,False
el mojo,rio la bola,0.09888377,0.33,0.0,False
rio los alamos,rio los alamos,0.91529137,1.0,1.0,False
teixeiro,teibillide,0.30209106,0.44,0.0,False
la canaleja,canada honda,0.2360605,0.61,0.0,False
yaguirachic,yahualica de gonzalez gallo,0.21269369,0.32,0.0,False
cerro ejecatepetl,san martin las caobas,0.15144606,0.16,0.0,False
benito juarez,colonia benito juarez,0.74492687,1.0,1.0,False
recare,san julian,0.4677957,0.12,0.0,False
corcobado,colorado chico,0.26054972,0.61,0.0,False
los mota,rancho las moras,0.4433208,0.5,0.0,False
islas marias,hacienda los brujos,0.14850317,0.39,0.0,False
san jose del pedregal,san jose de pajaritos,0.11496621,0.67,0.0,False
yacata del rey caltzontzin,las guilotas,0.32853144,0.21,0.0,False
ciudad lineal linea 5,el capricho l5,0.45610687,0.17,0.0,False
rio tierra blanca,tierra blanca,0.9505678,1.0,1.0,False
camichin,el camichin,0.85715514,1.0,1.0,False
santuario primera seccion,la azucena segunda seccion,0.13774537,0.51,0.0,False
san jose,rancho san jose de alamo,0.29910263,1.0,1.0,True
playa de patos,playa del abra,0.6122554,0.57,1.0,False
laghwardya,laguardia,0.61945105,0.74,1.0,False
nieves bay,puerto de las nieves,0.3525416,0.75,1.0,True
albarrazin,albarin,0.28476146,0.82,0.0,False
linares de mora,llinars,0.21920267,0.55,1.0,True
tareta,taretan,0.7715198,0.92,1.0,False
mascote,caserio mascote,0.95516187,1.0,1.0,False
molote de abajo,molino rinconeno,0.22647019,0.32,0.0,False
rio bayas,baia ibaia,0.18611191,0.53,1.0,True
el gueero,el guero,0.8635011,0.94,1.0,False
cortijos del pozo del lobo,barrio pozo del camino,0.2254838,0.53,0.0,False
rancho guillen,rancho velasco,0.24464387,0.6,0.0,False
la julia,santa julia,0.7809432,0.77,1.0,False
rincon de los caballos,san jose de la montana,0.18627916,0.45,0.0,False
rio guanajuato,san jose,0.12844165,0.18,0.0,False
la hacienda,los galapagos,0.28200713,0.33,0.0,False
arroyo agua escondida,canon agua escondida,0.9295267,0.83,1.0,False
rio de las cuevas,rio segarro,0.24338429,0.43,0.0,False
chihuagueicame,llanapuchi,0.24779077,0.25,0.0,False
las herreras,los herrera,0.6073082,0.87,1.0,False
etla,san gabriel,0.36068237,0.4,1.0,True
cerro tancitaro,tancitaro de medellin,0.22903167,0.75,0.0,False
atoyac,rio atojac,0.15104154,0.62,0.0,False
belem,belen,0.89497924,0.8,1.0,False
rancho las animas,la selva,0.45174822,0.32,0.0,False
sierra de santa teresa,bahia santa teresa,0.22257195,0.8,0.0,False
nuevo lindero,rancho viejo,0.4101032,0.4,1.0,True
opstina la paz,la paz,0.8559082,1.0,1.0,False
los banos de arriba,rancho los bajios,0.12680894,0.5,0.0,False
san feliz de las lavanderas,sant feliu sasserra,0.23542798,0.35,0.0,False
los gueirotes,los guirotes,0.88647574,0.96,1.0,False
montana dornajo,montana dornajo,0.99366134,1.0,1.0,False
chorogui,el vallado,0.21128595,0.11,0.0,False
barranca el jaguey,cerro el platano,0.17621735,0.41,0.0,False
bartolo,puerto penasco,0.2295318,0.38,0.0,False
cerdanyola del valles,cerdanyola,0.6873397,1.0,1.0,False
campo trescientos dos,campo menonita 301,0.5989197,0.51,0.0,True
san pedro felix,san pedro felix,0.9592211,1.0,1.0,False
chavarrias,chiva,0.20691708,0.53,1.0,True
villa alta,san ildefonso amatlan,0.06819569,0.45,0.0,False
el gavilan,el gavilan,0.90873605,1.0,1.0,False
