name_1,name_2,prediction,token_set_ratio,label,error
pedregal de landeta,pedregal de jerico,0.17095472,0.76,1.0,True
multe,la camaronera,0.007267169,0.22,0.0,False
rio del valle cura,portezuelo vallecillos,0.006235672,0.5,0.0,False
castano viejo,castano,0.54351103,1.0,0.0,True
rio peluca,rio peluca,0.99633574,1.0,1.0,False
los acebuches,hacienda los guzman,0.004396567,0.44,0.0,False
sant marti dalbars,san martin de la vega,0.013425918,0.62,0.0,False
oitaven,santa maria,0.2025802,0.33,0.0,False
raul vela garcia,canon el novillo,0.0067244954,0.38,0.0,False
dzidzantun,dzidzantun,0.9922503,1.0,1.0,False
palmira arriba,palmitas de arriba,0.81933165,0.81,1.0,False
paramo el judio,bahia de san juangriego,0.0045103193,0.42,0.0,False
guasimas del tuito,las guasimas,0.41453636,0.8,1.0,True
rio el estotacon,general cardenas,0.028592732,0.12,0.0,False
estancia santa clara,ilha de juqueri,0.040795635,0.29,0.0,False
segunda seccion,las lajas segunda seccion,0.96247107,1.0,1.0,False
gomez farias,san sebastian,0.11018766,0.24,1.0,True
santo tomas mazaltepec,mazaltepec,0.75773805,1.0,1.0,False
gorad gvadalakhara,guadalajara i spania,0.84469867,0.47,1.0,False
aeroporto internacional rosario islas malvinas,saar,0.69872874,0.12,1.0,False
rio colorado,rio colorados,0.7413145,0.96,1.0,False
el guamuchil,oztotitlan,0.028789978,0.18,0.0,False
el capulin,el higueron,0.36670226,0.48,1.0,True
el rincon,santa mari el rincon,0.6397241,1.0,1.0,False
xaltocan,ejido xaltocan,0.90515804,1.0,0.0,True
nayjar,nykhar,0.9902375,0.67,1.0,False
parque nacional copahue,reserva nacional copahue,0.978451,0.82,1.0,False
pu ai bu la zhou,estado de puebla,0.5179718,0.25,1.0,False
el camotero dos,camotero numero dos,0.99545676,0.89,1.0,False
caserio el palmeral,caserio el palmeral,0.99483407,1.0,1.0,False
salamonde,saramanka,0.033629898,0.56,0.0,False
santa maria,santa maria,0.7983862,1.0,0.0,True
balconchan,santa maria magdalena,0.17849234,0.32,0.0,False
rio coyula,rio coyula,0.99809754,1.0,1.0,False
guaradi,guadana,0.112769455,0.57,0.0,False
rio morotuco,rio morotuco,0.99610317,1.0,1.0,False
cerro los alamos,canada chichiquila,0.0054018768,0.18,0.0,False
tancuayalab,san vicente mazatan,0.06488231,0.27,0.0,False
rio aguadia,rio aguadia,0.99941194,1.0,1.0,False
las aguas,cano dos aguas,0.9871746,0.71,1.0,False
rio espinoso,rio espinoso,0.99879616,1.0,1.0,False
el diamante,doctor manuel velasco suarez,0.022244377,0.31,0.0,False
higuera,la higuera,0.814002,1.0,1.0,False
puerto del sauz,el sauz,0.8804601,0.73,1.0,False
estacion gobernador monteverde,estacion monte chingolo,0.061532386,0.68,0.0,False
taboeja,santa maria,0.8563003,0.22,1.0,False
torasukara zhou,tlaxcallan,0.09170282,0.32,1.0,True
rio san vicente,rio san vicente,0.6565093,1.0,1.0,False
santa maria del pino,santa maria cuautepec,0.09185062,0.71,0.0,False
caserio fuente higuera,casas de la fuente de la higuera,0.99557745,0.79,1.0,False
obispo,estacion obispo,0.99306744,1.0,1.0,False
clq,kolima,0.6157309,0.22,1.0,False
las viboras,las viboras longoria,0.90963537,1.0,1.0,False
camanaca,arroyo del agua,0.0021396137,0.26,0.0,False
canada de temoxtle,la canada,0.18978584,0.8,1.0,True
ahuacatlan,ahuacatlan,0.8942267,1.0,1.0,False
rio barroso,punta barrial,0.0005533627,0.42,0.0,False
rio florido,florido,0.80363566,1.0,1.0,False
la mision,san miguel xoltepec,0.12478511,0.29,0.0,False
venadillo,veinte de noviembre,0.014393764,0.21,0.0,False
sgwra d la syra,segundo canal de albatera,0.09379041,0.3,0.0,False
volcan chichinautzin,rio chichihua,0.078218155,0.55,0.0,False
san miguel,san miguel tenango,0.63143414,1.0,1.0,False
linyola,punta de la ninera,0.0055437963,0.32,0.0,False
medin,meder,0.16255872,0.6,0.0,False
san rafael de bustamente,san rafael de bustamante,0.5648671,0.96,1.0,False
laguna cumpich,desempeno,0.003645471,0.26,0.0,False
el penasco,pena,0.4222149,0.57,0.0,False
el alamo,arroyo del alamo,0.22362205,0.77,0.0,False
la joya,la escondida,0.15294728,0.53,0.0,False
swba,soba,0.86429894,0.75,1.0,False
la estancia,estancia,0.7446955,1.0,1.0,False
cristo espiritu santo,el cristo del espiritu santo,0.9866366,1.0,1.0,False
arturo segui,segui,0.9801704,1.0,1.0,False
pampa la cantilena,la cantilena,0.97950506,1.0,1.0,False
la cruz,cruz,0.7337957,1.0,0.0,True
sanse,kontxa badia bahia de la concha,0.72115386,0.17,0.0,True
loncopue,rio de las lamas,0.33490267,0.17,0.0,False
arroyo chubichamini,parada chaviyu,0.006321403,0.24,0.0,False
vespella de gaia,vespella de gaia,0.9961181,1.0,1.0,False
acoba,akosta,0.06233258,0.55,0.0,False
fabrica aceite la crujia,la crujia,0.8367171,1.0,1.0,False
ai la lei na er,ehl arenal,0.449404,0.32,1.0,True
arroyo de la coyota,coyoc,0.72617275,0.33,0.0,True
loma la guera,el jaguique,2.3869477e-05,0.25,0.0,False
molino rinconeno,molino de vado de piedra,0.03393646,0.55,0.0,False
baviacora,baviacora,0.99996865,1.0,1.0,False
laguna colorado,canada de la choza,0.030097038,0.42,0.0,False
las salinas,la salina,0.9509758,0.9,1.0,False
san jeronimo araceo,san jeronimo de araceo,0.9709323,1.0,1.0,False
la cueva,san francisco neveria,0.17941779,0.41,0.0,False
san jose cercado,cerro canada grande,0.3103128,0.4,0.0,False
parada a a fernandez,a a fernandez,0.7678764,1.0,1.0,False
javier rojo gomez,ejido javier rojo gomez,0.9981624,1.0,1.0,False
jaraiz,santa maria,0.4238196,0.35,0.0,False
cano manade jadu,rio manadojadu,0.98435897,0.53,1.0,False
los angeles,gildardo magana,0.13116746,0.15,1.0,True
huehuechoca,huhbichen,0.24744903,0.5,0.0,False
jose m micheo,j l suarez,0.21573888,0.26,0.0,False
caserio huetre,huetre,0.95887804,1.0,1.0,False
la rancheria,la rancheria,0.9234155,1.0,1.0,False
morro de papanoa,morro de papanda,0.33873293,0.94,1.0,True
ehlgojbar,elgoibar,0.9731123,0.82,1.0,False
rio jatate,rio jatate,0.9983978,1.0,1.0,False
iberian meseta,iberian plateau,0.94301987,0.69,1.0,False
pico de marbore,pico de marbore,0.9875119,1.0,1.0,False
pico alvarado,cerro alvarado,0.89744043,0.81,1.0,False
coyuca de catalan,coyuca,0.12720318,1.0,1.0,True
san lorenzo del aire,francisco villa,0.22672546,0.29,1.0,True
santa maria,santillana,0.10751883,0.48,0.0,False
rio xocoapan,rio playas,0.661253,0.55,1.0,False
punta santiaguillo,punta taima,0.5097853,0.62,1.0,False
el duranzno,el durazno,0.9465807,0.95,1.0,False
zilacatipan,zalacatipan,0.98413616,0.91,1.0,False
san cayetano morales,rancho san antonio,0.079202436,0.53,0.0,False
el tropezon,rancho el tropezon,0.9860036,1.0,1.0,False
los parajes,los organos,0.010265671,0.55,0.0,False
rio santa clara,rio plan de hongos,0.24381715,0.42,0.0,False
comodoro pedro zanni airport,comodoro p zanni airport,0.99150026,0.96,1.0,False
rio chabasquencito,rio chavasquencito,0.99845123,0.94,1.0,False
caserio de las antillas,alqueria,0.0065359417,0.39,0.0,False
cerro yuku kui,tundia kimii,0.20297076,0.31,0.0,False
ledesma,arroyo pucara,0.024331044,0.1,0.0,False
cienega panorama,cienega panorama,0.99686545,1.0,1.0,False
tablado de la montaneta,cortijo del soriano,0.002421523,0.33,0.0,False
barrancos colorados,los barrancos de fajardo,0.3271798,0.65,1.0,True
el naranjo,mixtiopan,0.009526637,0.21,0.0,False
cerro guicharuhui,bordo alto,0.003447077,0.22,0.0,False
san jose de arenales,san jose de los arcnales,0.9804567,0.86,1.0,False
san martin,san jose,0.44511124,0.55,0.0,False
quebrada troncon,el isidro,0.031936664,0.32,0.0,False
rio de casas de lazaro,rio de casas de lazaro,0.9991106,1.0,1.0,False
el nogalito,los nogales,0.21840394,0.64,1.0,True
arroyo viboras,partido de veinticinco de mayo,0.017586397,0.34,0.0,False
escarabajosa de cuellar,escarabajosa de cabezas,0.9707149,0.83,1.0,False
caserio derramador,caserio derramador,0.9815974,1.0,1.0,False
ke li ma,te ke man,0.1177246,0.59,0.0,False
tehuacan,teczin,0.10027746,0.57,0.0,False
la sangria,barranca sangria,0.9776764,0.82,1.0,False
san felix,san felix,0.95253,1.0,1.0,False
juarez,benito juarez,0.3411437,1.0,0.0,False
tule de enmedio la maroma,rancho palo blanco,0.03496914,0.28,0.0,False
dzibalche,dzitas,0.16020216,0.53,0.0,False
rio los alisos,rio los alisos,0.9985351,1.0,1.0,False
gualeguay,gua lai gua yi,0.39383298,0.63,1.0,True
cerro el fusil,la alqueria,0.013830818,0.32,0.0,False
corregueela,rancho correguela,0.9876132,0.71,1.0,False
rio tepochic,rio huachojuri,0.9911502,0.54,1.0,False
jesus del valle,casas jesus del valle,0.9883426,1.0,1.0,False
kilometro catorce,alvaro leonel,0.16222775,0.27,0.0,False
rubian,san vicente,0.39477512,0.24,1.0,True
zirague,ziraguee,0.9987163,0.93,1.0,False
opstina uruapan,urruteno,0.036896434,0.35,0.0,False
rio ameca,ameca,0.98724574,1.0,1.0,False
cerro angahuan,roca blosson,0.141601,0.31,0.0,False
kan bo luo fu lai si,estacion de camporreal,0.14680241,0.24,0.0,False
cabanin,el kabako,0.09687041,0.38,0.0,False
recado,realito,0.073887914,0.62,0.0,False
ignacio lopez rayon,san jose,0.50064164,0.07,0.0,True
la maquina,manteguilla,0.13718371,0.19,0.0,False
caserio gutar,guitamarin,0.0014239753,0.26,0.0,False
la ferreria,la fierreria,0.98839384,0.96,1.0,False
tlaixpan,san mateo,0.017964518,0.35,0.0,False
rio conchos,rio conchos,0.99929774,1.0,1.0,False
san pedro madera,madera,0.88433546,1.0,1.0,False
arshdhwnt,archidona,0.88847154,0.56,1.0,False
arroyo puercas,arroyo de rio puercas,0.99974614,1.0,1.0,False
estacion gutierrez,ramon lopez velarde,0.0001746444,0.43,0.0,False
viejito,viejecito,0.85292137,0.88,1.0,False
estacion maturana,estacion maturana,0.9943594,1.0,1.0,False
rio del tunal,rio del tunal,0.9937283,1.0,1.0,False
san martin mazapa,san martin mazapa,0.97811455,1.0,1.0,False
colomers,colomes,0.97182053,0.93,1.0,False
santopetar,santopetar,0.9311873,1.0,1.0,False
santa rosalia,santa rosalia de abajo,0.23799016,1.0,0.0,False
la pinguica,cerro pinguicas,0.9928901,0.69,1.0,False
purisima,purisima,0.7411641,1.0,1.0,False
bajio zurdo,bajio del zurdo,0.99731773,1.0,1.0,False
penaflor,penaflor de hornija,0.7666039,1.0,1.0,False
sierra de sarteneja,el marrnol,0.44737107,0.34,1.0,True
la noria,noria del burro,0.27902502,0.77,1.0,True
tlapala,san martin texmelucan de labastida,0.0013271696,0.24,0.0,False
manzana de guadalupe,jose maria morelos,0.4430172,0.26,1.0,True
san agustin del guadalix,san agustin de guadalix,0.82328683,0.98,1.0,False
rio cocorote,laguna de cocinetas,0.01696677,0.39,0.0,False
el coporo,cerro el coporo,0.99714404,1.0,1.0,False
canada honda,arroyo canada honda,0.94708884,1.0,1.0,False
cerro los alvarez,barranca los alvarez,0.61118305,0.79,0.0,True
mendioroz,mendiorotz,0.79882497,0.95,1.0,False
cerro ballo,bahia tethis,0.053376123,0.35,0.0,False
san pedro,san pedro tequila,0.9159687,1.0,1.0,False
el paraiso,el paraiso,0.79665124,1.0,1.0,False
kancabchen,chacanhu,0.3998501,0.33,0.0,False
el palmar de balvino,el palmar,0.80415714,1.0,1.0,False
santa maria aticpac,atarasquillo,0.071639076,0.32,0.0,False
montana roja,monte roja,0.7893987,0.82,1.0,False
rio valdivia,valcavado del paramo,0.010952978,0.44,0.0,False
noria de san marcos,san juan de las maravillas,0.0048092804,0.49,0.0,False
caserio los yesares,estacion de yebenes,0.006811398,0.42,0.0,False
kanha,kanha,0.88431096,1.0,1.0,False
san antonio de rio viejo,san antonio,0.68587494,1.0,1.0,False
canalejas magueyal,jose maria morelos y pavon,0.061347738,0.27,0.0,False
rio de san francisco,rio san francisco,0.9478064,1.0,1.0,False
curasima,curairima,0.915286,0.82,1.0,False
cienaga de camargo,cienaga,0.1291781,1.0,0.0,False
caserio las cobatillas,las chozas,0.0016039214,0.46,0.0,False
munogrande,muno,0.15682092,0.57,0.0,False
caserio vinosillas y espartal,san pedro,0.009448724,0.37,0.0,False
caparroso,profesor caparroso 1ra seccion,0.47205237,1.0,1.0,True
caserio sillar alta,sillar alta,0.9356416,1.0,1.0,False
riocorvo,arroyo riocerezo,0.11647547,0.42,0.0,False
bahnhof ciudad real,valladolid campo grande railway station,0.106400155,0.24,0.0,False
marraque,el marraque,0.99944067,1.0,1.0,False
cienega prieta,cienaga prieta,0.9698111,0.93,1.0,False
casas hambre gorda,monte del hacho,0.0026896594,0.36,0.0,False
juanacatlan,juanacatlan,0.9063923,1.0,1.0,False
los venados,canada de la huerta,0.24448277,0.2,0.0,False
embalse de taguaiguai,rio taguacita,0.13240595,0.47,0.0,False
san pedra de alfaro,san pedro alcantara,0.15573665,0.68,0.0,False
axochitlan,axochitlan,0.9503859,1.0,1.0,False
cerro el corazon,el corazon,0.97073823,1.0,1.0,False
rio san pedro tzendales,barra san pedro,0.014400876,0.75,0.0,False
apeadero kilometro 613,apeadero kilometro 613,0.9973926,1.0,1.0,False
sahcabchen,santa maria xadani,0.0038877865,0.29,0.0,False
los lopez,los lobos,0.00046554513,0.67,0.0,False
rio florido,rio florido,0.9899861,1.0,1.0,False
bahia de tobari,huitzla,0.0024474908,0.09,0.0,False
papiol,arroyo de pantusna,0.08796097,0.17,0.0,False
san agustin coapan,san agustin oapan,0.99525625,0.97,1.0,False
ramiro chavez anaya,el guenchillo,0.018622197,0.31,0.0,False
caserio el cid,caserio el chorrico,0.003711997,0.83,0.0,False
viboras,las viboras,0.9953248,1.0,1.0,False
quitrin,kilometro veintidos,0.03173953,0.38,0.0,False
san jose de arriba,san jose,0.6869645,1.0,0.0,True
acapeteahua,acapetagua,0.7518995,0.86,1.0,False
cerro del pabellon,cerro de pabellon alvarado,0.083093055,0.88,1.0,True
andanzas del valle,madryt atocha,0.034186,0.13,0.0,False
el tamul,tamal,0.84019417,0.62,1.0,False
mucuchies,rio mucuchachi,0.043991268,0.61,0.0,False
canada la tortuga,canada tortuga,0.9627485,1.0,1.0,False
jose maria morelos,segunda seccion,0.020616915,0.24,1.0,True
estacion de corcoles,caserio corchuela,0.015438855,0.32,0.0,False
san juan de dios,rancho san juan de dios,0.82382244,1.0,1.0,False
llano de cuarte,montana de la crucita,0.12419063,0.56,0.0,False
sierra la fragua,canon de la fragua,0.007178119,0.72,0.0,False
la dura,real de la dura,0.9916394,1.0,1.0,False
la norita del refugio,noria de landavaso,0.020340387,0.56,0.0,False
rancho la miseria,santa agueda,0.23145892,0.34,1.0,True
san agustin,mesa el vegia,0.044252466,0.25,0.0,False
cordoba,cerro cordoba,0.98647153,1.0,1.0,False
las mesas de agua fria,las mesas de agua fria,0.98526174,1.0,1.0,False
magdalena de ortiz,magdalena,0.22974847,1.0,1.0,True
isla de monte agudo,agudo island,0.99698883,0.71,1.0,False
punta jinamar,punta jinamar,0.97121644,1.0,1.0,False
dona bacilia,dona basilia,0.94633615,0.92,1.0,False
cano agua duke,rio aguadia,0.0017718172,0.48,0.0,False
geml,melilla airport,0.7312692,0.21,1.0,False
cebadilla,rancho cebadilla,0.791594,1.0,0.0,True
zacaton,el zacaton,0.713488,1.0,1.0,False
zona arqueologica kabah,kabah,0.99244213,1.0,1.0,False
apeadero kilometro 284 5,apeadero kilometro 285,0.80040187,0.96,1.0,False
parque natural sierra de san pedro martir,sierra cipres,0.4229637,0.63,0.0,False
bumbun,la montana de buena vista,0.03332974,0.26,0.0,False
los luceros primera seccion,chivalito primera seccion,0.0587902,0.75,0.0,False
cano caballo,cano butaguito,0.049511347,0.54,0.0,False
rancho el carrizo,el carmen,0.038361177,0.54,0.0,False
rio el limon,la cana,0.055017743,0.21,0.0,False
boca de rio,rio del valle,0.18582544,0.5,0.0,False
juarez leyes de reforma,eligio esquivel mendez el chorizo,0.0133336205,0.11,0.0,False
rancho numero uno,rancho numero uno,0.99580836,1.0,1.0,False
estancia rancanue,estancia rancahue,0.1637687,0.94,1.0,True
zoyatlan,zoritapa,0.04647284,0.5,0.0,False
juan martin de pueyrredon,departamento de la capital,0.2605051,0.39,1.0,True
canas,las canadas,0.14411978,0.62,0.0,False
rancho fatima,fatima,0.9972901,1.0,1.0,False
captain montoya,la sofia,0.09755488,0.17,0.0,False
mata palo,puerto amador,0.23478746,0.45,1.0,True
santa cruz,santa cruz mitlatongo,0.029866282,1.0,0.0,False
colonia hernandez,colonia guadalupe,0.11665631,0.58,0.0,False
los atlixcos,los angeles tetela,0.0001467511,0.47,0.0,False
las higueras,herreras,0.16768898,0.5,0.0,False
san juan acatitlan,el grande,0.72213364,0.22,1.0,False
lago ramirez,cerro ramirez,0.019089555,0.74,0.0,False
lago ohiggins,lake san martin,0.5513689,0.43,1.0,False
san isidro,san isidro de la concepcion,0.87425643,1.0,1.0,False
caserio los menas,los melonares,0.13557234,0.6,0.0,False
seville,provincia de sevilla,0.99186975,0.44,1.0,False
colonio alegrete,los angulos colonia venustiano carranza,0.016233973,0.4,0.0,False
santo tome,san martin,0.5513121,0.3,0.0,True
berriozaba,bernardo guterrez lara,0.03437271,0.5,0.0,False
arena,zugaztieta,0.060988657,0.4,0.0,False
guascaro,guascuaro,0.7963282,0.94,0.0,True
el saman,saman,0.6300204,1.0,1.0,False
kunuku,hunuku,0.99992114,0.83,1.0,False
rio de choix,rancheria choguita,0.030875713,0.47,0.0,False
alto del cedro,alto del codro,0.9676658,0.93,1.0,False
la huerfana,canon de guasa,0.16501686,0.32,0.0,False
borges,canada de bolivia,0.06250915,0.26,0.0,False
congregacion barretosa,rancheria barra de san simon,0.010119372,0.4,0.0,False
rio del oro,rio del oro,0.9878508,1.0,1.0,False
pbl,aeroport bartolome salom,0.28197762,0.22,1.0,True
farallon de la bandera,rancho banachari,0.033288885,0.32,0.0,False
san juan achiutla,san juan acateno,0.026535617,0.73,0.0,False
agua verde el salto,camalotita,0.19116327,0.28,0.0,False
el fresno,el fortin,0.1058042,0.67,0.0,False
partido san fernando,partido de san fernando,0.96471965,1.0,1.0,False
texontepec,tezontepec,0.99193615,0.9,1.0,False
cerro naruchic,punta narraganseti,0.0022310526,0.25,0.0,False
aotare,agotare,0.8407265,0.92,1.0,False
portillo,rancho el jefe,0.09850628,0.09,0.0,False
rancho el peru,el peru,0.99700946,1.0,1.0,False
campo menonita numero 66,campo menonita numero 64,0.008422681,0.96,0.0,False
mina el marmol,el marmol,0.96082485,1.0,1.0,False
rio larrazabal,rio san pablo,0.8954246,0.52,1.0,False
cerro de las dos lagunas,rio dos lagunas,0.6733408,0.85,0.0,True
villamediana de iregua,villambran de cea,0.11604223,0.72,0.0,False
sahuaripa numero 3,sahuaripa numero 3,0.9885996,1.0,1.0,False
ahuexotitlan,canon teconco,0.00010861691,0.16,0.0,False
rio de outon,outesu,0.005624206,0.33,0.0,False
soldevila,sarmiento,0.111671336,0.22,0.0,False
arevalo de la serra,arevalo de la sierra,0.9067152,0.97,1.0,False
cabaleiros,rio cabalar,0.016691394,0.67,0.0,False
aiako harria penas de aia,aiako harria,0.94302535,1.0,1.0,False
sierra de pozo verde,sierra del pozo verde,0.9942266,0.98,1.0,False
canada del senor,canada del senor,0.98570496,1.0,1.0,False
santa maria,santa maria de la paz,0.5694759,1.0,1.0,False
cahuacan,san fernando cahuacan,0.9853616,1.0,1.0,False
pichaito,pichaito,0.9842115,1.0,1.0,False
santa clara,santa monica,0.7192995,0.7,1.0,False
madrid torrejon flygplats,levs,0.25228328,0.14,0.0,False
islas cies,zierbenako portua,0.014194061,0.22,0.0,False
el alamo,el alamo,0.43310466,1.0,1.0,True
canada de palo,palmira arriba,0.24467169,0.43,0.0,False
el rillito,rancho el riito,0.4622586,0.64,1.0,True
los pajaros,los pajaros,0.9857697,1.0,1.0,False
cerro yuku xini kanoo,cerro yuku xini kanoo,0.999872,1.0,1.0,False
rio blanco,arroyo blanco,0.63598573,0.78,0.0,True
alamos martinez,alamos de martinez,0.96476346,1.0,1.0,False
rodrigo m quevedo,rehuiborachi,0.0019690993,0.28,0.0,False
puerto de el cardoso,paso de el cardoso,0.98999304,0.84,1.0,False
city center,districte de retiro,0.21975529,0.33,0.0,False
arroyo bayubas,ria de bayona,0.024356807,0.3,0.0,False
bahia ventana,norias de la venta,0.032520995,0.58,0.0,False
tacaagle,tacaagle,0.9930666,1.0,1.0,False
picana,picanya,0.9960901,0.92,1.0,False
granadero gatica,kilometro 691,0.93476546,0.21,1.0,False
tres alamos,jerico de trancas,0.09414026,0.36,0.0,False
san diego rodriguez,san diego rodriguez,0.95405424,1.0,1.0,False
univ rio matanza aeroclub,univ rio matanza aeroclub,0.99909425,1.0,1.0,False
