name_1,name_2,prediction,label,error
axochitlan,axochitlan,1.0,1.0,False
pigueces,piguece,0.0,1.0,True
vitorija,vitoria gasteiz,0.0,1.0,True
caserio cambron,kambrils,0.0,0.0,False
temozon norte,tenozon,0.0,1.0,True
estero del tule,tule,1.0,0.0,True
santo tomas hueyotlipan,santo tomas de las lomas,0.0,0.0,False
valles,san martin,0.0,1.0,True
san juan,mesquite,1.0,0.0,True
castellfollit del boix,kastylfwlyt dyl bwytsh,0.0,1.0,True
estacion de girona,estacion de jaen,1.0,0.0,True
san sebastian de las barrancas,coatlan,0.0,0.0,False
el pinal,pilar,0.0,0.0,False
pancho prieto,la pena,1.0,1.0,False
norias nuevas,noria del refugio,0.0,0.0,False
sierra de gibalton,sierra de gibalto,1.0,1.0,False
cerro vizcaino,vizcaino,1.0,1.0,False
el martin,rancho martin,1.0,1.0,False
guayabillas,la guasima,0.0,0.0,False
muxupib,puente murillo,0.0,0.0,False
barranquillo de la lena,barranco de la lena,1.0,1.0,False
llocnou de sant jeroni,lugar nuevo de la corona,0.0,0.0,False
santa rosa loma larga,sogotegoyo,0.0,0.0,False
volantin,volantin,1.0,1.0,False
rio chicho,rio,0.0,0.0,False
santa marina,collado de petrechema,0.0,0.0,False
caserio los juanetes,los juanetes,1.0,1.0,False
krsps,ke lei si bo si,0.0,1.0,True
viloide,veloide,1.0,1.0,False
san jose,rancho san jose,0.0,1.0,True
el gargaleote,el jaguey,0.0,0.0,False
estacion zacate,el ranchito,0.0,0.0,False
alamo,el alamo,1.0,0.0,True
huisache,el guerigo,0.0,0.0,False
triangulos sur,arrecifes triangulos,0.0,0.0,False
el capulin de arriba,el capulin de arriba,1.0,1.0,False
loma castelfrio,castejon de valdejasa,1.0,0.0,True
rio peregiles,pereiro,0.0,0.0,False
rancho alianza,alianza,1.0,1.0,False
rio mino,rio minho,0.0,1.0,True
arroyo las bunigas,mesa los almarcigos,0.0,0.0,False
hueco del pico,caserio hueco del pico,1.0,1.0,False
castillo de siguenza,pego,0.0,0.0,False
oriente 1ra seccion,oriente segunda seccion,1.0,1.0,False
rio union,rio de la union,1.0,1.0,False
tlalmanalco de velazquez,tlalcozotitlan,0.0,0.0,False
san andres,masia les solanes,0.0,0.0,False
goyul,coyotzingo,0.0,0.0,False
branosera,bu la ni ao sai la,0.0,1.0,True
cathedral,biblioteca nacional de espana,0.0,0.0,False
villa avila camacho,la concepcion jolalpan,0.0,0.0,False
ehspekhon,espejon,0.0,1.0,True
los chigueis,guero leon,0.0,0.0,False
el cumaro,cumaio,0.0,0.0,False
marraque,el marraque,1.0,1.0,False
puerto los chigueis,puerto los chiguis,1.0,1.0,False
rancho maravillas de armendariz,rancho maravillas de armendariz,1.0,1.0,False
valladolises,valenzuela,0.0,0.0,False
rancho santa fe,santa fe,1.0,0.0,True
san felipe tepemaxalco,san felipe tepatlan,0.0,0.0,False
barranca chavez,barranca la pianita,1.0,0.0,True
xbaquen,chicche,0.0,0.0,False
san andres tetepilco,san andres tepetlapa,1.0,0.0,True
rio,caserio rio,0.0,1.0,True
villamartin pequeno,villamartin grande,0.0,0.0,False
puruandiro,ciudad puruandiro,1.0,1.0,False
tojiachic de abajo,tomachic,0.0,1.0,True
mision,rancho la mision,1.0,1.0,False
copas,la noria,0.0,1.0,True
chocotan,chocolja,0.0,0.0,False
torrecitores,torrecilla de cameros,0.0,0.0,False
casa de piedra,rancho de los empleados,0.0,0.0,False
la campina cordobesa,la campina,0.0,1.0,True
rio de la babia,arroyo la babia,1.0,1.0,False
benito juarez,el jaguey,0.0,0.0,False
san julian,santa maria,0.0,0.0,False
rio aguisejo,rio aguisejo,1.0,1.0,False
arroyo el sauz,rancho el sauz,0.0,0.0,False
el guincho,jose gomez barrientos,1.0,0.0,True
chavarria,el gueiro,0.0,0.0,False
piedra san bartolome,sheng a sen xi ao,0.0,0.0,False
el sol,rio del sol,1.0,1.0,False
rancho el pajaro,el pajaro,1.0,1.0,False
suanzes linea 5,suanzes linea 5,1.0,1.0,False
vacacoragua,vacacoragua,1.0,1.0,False
palo blanco,san antonio,1.0,0.0,True
maria morelos,independencia,0.0,0.0,False
bamori,rancho bamori,1.0,1.0,False
mendiola,santa maria,0.0,0.0,False
la nueva santa maria,lajerio,0.0,0.0,False
san lorenzo,rio san lorenzo,1.0,1.0,False
tukina,san isidro,0.0,1.0,True
punta del aguilica,aguilas,0.0,0.0,False
riobo,riobo,1.0,0.0,True
rio barbellido,barbeiros,0.0,0.0,False
yuku nusavi ndaa,yuku kui,0.0,0.0,False
axutla,tlaltetela axocuapan,0.0,0.0,False
san jose de comachic,san jose comachic,1.0,1.0,False
rancho mosco,moscu,1.0,1.0,False
sarabia,xiloxoxtla,0.0,0.0,False
caserio el fresno,el fresno,1.0,1.0,False
las delicias,rancho las delicias,1.0,1.0,False
rio mau,rio malo,0.0,1.0,True
bajio guisepe,bajio de josepe,1.0,1.0,False
ignacio perez rayon,ignacio lopez rayon,1.0,1.0,False
san antonio,san antonio xiol,1.0,0.0,True
yadocono de porfirio diaz,san jose yocnajab,0.0,0.0,False
san andres salitre,el salitrillo,0.0,0.0,False
elburgo,bilar elvillar,0.0,0.0,False
lopinen,luou,0.0,0.0,False
la flecha,caserio flecha,0.0,1.0,True
metlapetec,san juan metlaltepec,1.0,0.0,True
santa maria quelites,santa maria quelites,1.0,1.0,False
caserio falcones,falcones,1.0,1.0,False
cerro el derrumbado,cerro derrumbadero,1.0,1.0,False
villanueva de mesias,villanueva del rosario,1.0,0.0,True
san pablo,el cerrito tanama,0.0,0.0,False
san antonio,leija,0.0,1.0,True
cerro cahuazachan,arroyo de los cangrejos,0.0,0.0,False
otinapa,otilia,0.0,0.0,False
tlacotepec,san jacinto ocotlan,1.0,0.0,True
panicuaro,pinicuaro,1.0,1.0,False
rio canoles,barranco de canotas,0.0,0.0,False
quirio,estacion quirio,1.0,1.0,False
temapache,isla tamalcab,0.0,0.0,False
santa catarina,santa catarina pantelho,0.0,1.0,True
totontepec,totomaxtepec,1.0,0.0,True
san antonio corrales,corrales,1.0,1.0,False
san jose,piedra gorda,0.0,1.0,True
catavina,catalemba,0.0,0.0,False
los flores,rancho las flores,1.0,1.0,False
rio seco,arroyo seco,1.0,1.0,False
rio dolores,rio dolores,1.0,1.0,False
maljavija,maruri,0.0,0.0,False
san agustin atlihuacan,san agustin altamirano,0.0,0.0,False
mesa de coyotes,arroyo de tepezala,0.0,0.0,False
ke a ni ya,barranco de clot den pastor,1.0,0.0,True
apeadero del minguillo,estacion el minguillo,1.0,1.0,False
goa,rio glera,1.0,0.0,True
canicosa,kanghas dy awnys,0.0,0.0,False
compania exploradora del itsmo,cedi,0.0,1.0,True
arroyo fresnos,arroyo los fresnos,1.0,1.0,False
to urumu yi ji,ruinas de tulum,0.0,1.0,True
laguna de mora,laguna de los moras,0.0,1.0,True
punta del cervingon,cervera de pisuerga,0.0,0.0,False
alvareno,el alvareno,1.0,1.0,False
maye,el fitzi,0.0,1.0,True
rio pescadores,punta pescaderos,0.0,0.0,False
rancho san francisco de berros,rancho san francisco,0.0,0.0,False
san cosme mazatecochco,jose maria morelos,1.0,1.0,False
canada grande,cerro canada grande,1.0,1.0,False
casa vista alegre,casa de vistalegre,1.0,1.0,False
cortijo del moral,caserio el moral,1.0,0.0,True
caserio sauceda,sauceda,1.0,1.0,False
san julian,marin,1.0,1.0,False
carpiro,venta de carpio,0.0,1.0,True
cubhuitz,alan sacjun,0.0,0.0,False
la ventana josefa ortiz de dominguez,ventana,0.0,0.0,False
sabinas,sabinos,1.0,1.0,False
rio los otates de abajo,los otates,0.0,1.0,True
la camaronera,agua fria,0.0,1.0,True
villeno,adeula,0.0,0.0,False
joya,la joya de sanchez,0.0,0.0,False
yohactun de hidalgo,xkalax de dzibalku,1.0,0.0,True
el mexe,lazaro cardenas,1.0,1.0,False
estacion hermanas,mina hercules,0.0,0.0,False
chinchon,qin qiong,0.0,1.0,True
caserio guadalupe,guadalupe,1.0,1.0,False
me hi co,nueva espana,0.0,1.0,True
colonia agricola el naranjo,las tablas,0.0,0.0,False
pantitlan,pautitlan,1.0,1.0,False
arridokietako andre maria nuestra senora de arridokieta,nuestra senora de arridokieta,1.0,1.0,False
arroyo el raton,el raton,1.0,1.0,False
punta santa rosalia,santa rosalia,0.0,0.0,False
corral de bueves,corral bueyes,1.0,1.0,False
santa marta,santa maria,0.0,1.0,True
caserio casas de panes,casas de panes,1.0,1.0,False
parladoiro cavelle,rio calvar,0.0,0.0,False
el alamillo,alamillo,1.0,1.0,False
primera seccion,puyacatengo,0.0,1.0,True
caserio sol del campo,solana de padilla,0.0,0.0,False
macavaca,luna,0.0,0.0,False
calezarra,kalrwyga,0.0,0.0,False
cortijada jucaini,barriada jubar,0.0,0.0,False
can papiol romanticism museum,parroquia de nuestra senora del socorro,1.0,0.0,True
renteria,remolinos,0.0,0.0,False
rodrigo m quevedo,rodeo,1.0,0.0,True
san jose de gracia,llano de las prietos,0.0,0.0,False
the fundacio vila casas,sanchez pizjuan,0.0,0.0,False
san miguel coatlinchan,san miguel coatlinchan,1.0,1.0,False
rancho la chavena,cerro el penon,0.0,0.0,False
arroyo los platanos,arroyo el rincon,1.0,0.0,True
sierra de pinajarro,pina de montolgrao,1.0,0.0,True
arroyo de la castana,arroyo castano,1.0,1.0,False
los ancones,guadalupe de amoles,1.0,0.0,True
santa clara ozumba,ocoyucan,1.0,0.0,True
santa maria asuncion,santa maria asuncion,1.0,1.0,False
la piedra agujereada,la petronilla,1.0,0.0,True
ocote,el ocote,1.0,1.0,False
el moneque,el molino rancheria,1.0,0.0,True
colonia ruiz cortines,colonia rodiguez,0.0,0.0,False
el taracatio,el taracatio,1.0,1.0,False
yuku ndiaa saana,cerro yuku ndiaa saana,1.0,1.0,False
naolinco,moalinco,0.0,1.0,True
el naranjo de san juan,arroyo naranjas,0.0,0.0,False
arroyo del valle,arroyo de bamba del molino,1.0,1.0,False
santo domingo nejapa,santo domingo,1.0,1.0,False
san isidro chijilte,san pedro la tejeria,0.0,0.0,False
los angeles,los angeles,1.0,1.0,False
sevilla,uxama argaela,0.0,0.0,False
la pera,la penuela,0.0,0.0,False
rio el dorado,dorado,1.0,1.0,False
sierra de gamon,sierra gamon,1.0,1.0,False
purisima,purisima del jardin,1.0,0.0,True
pena rajada,huerta el ancon,0.0,0.0,False
san bartolo xicomulco,san bartolo,0.0,1.0,True
cacalxochitl,cacaloxuchitl,1.0,1.0,False
rincon de ayotitlan,avino,0.0,0.0,False
zautla,zacatepec,0.0,0.0,False
el barranco,aquiles serdan,0.0,1.0,True
chinton,chinton,1.0,1.0,False
el salado,alvaro obregon,0.0,0.0,False
rio san gaspar,rio san gaspar,1.0,1.0,False
mesa de urena,mesa de urena,1.0,1.0,False
presa jose maria morelos,cerro el chiquiguitillo,0.0,0.0,False
el cinan,rio bejucon,0.0,0.0,False
los rodriguez,los reyes,0.0,0.0,False
cayaca,cayal,0.0,1.0,True
islote rabion,rabeda,0.0,0.0,False
rio cerro prieto,rio cerro prieto,1.0,1.0,False
cordon colorado,condamena,0.0,0.0,False
tremanes,cabo trece,0.0,0.0,False
santa juana primera seccion,cieneguilla de manones,1.0,0.0,True
la ma tan sa de ya sen te huo,la matansa d asntkhw,0.0,1.0,True
alogaquillo,almoloya de juarez,0.0,0.0,False
orzola,rio ortiga,0.0,0.0,False
nuevo centro de poblacion benito juarez,estacion de microondas el chapote,0.0,0.0,False
tepentlali,santa maria tepantlali,1.0,1.0,False
temascal,temazcal,1.0,1.0,False
adrian,adolfo ruiz cortinez,0.0,0.0,False
cuatro cienegas,san jose de cuatro caminos,0.0,0.0,False
san pedro,juchatengo,0.0,1.0,True
premia de dalt,premia de dalt,1.0,1.0,False
ecatepec de morelos,san cristobal,1.0,1.0,False
san pelayo,gibelortzaga san pelaio,1.0,1.0,False
grao de castellon,el grao,0.0,0.0,False
san juan zapotitlan,san juan zapotitlan,1.0,1.0,False
dzidzila,dzibilchaltun,0.0,0.0,False
los graneros de abajo,caserio los graneros de abajo,1.0,1.0,False
lovene,san andres,1.0,1.0,False
a er ka la la lei ya er,alkala dl wal,0.0,0.0,False
rio arriba salvacion,las cuatas tutuan,0.0,0.0,False
gorrion,el gomeno,1.0,0.0,True
rancho la pena,rancho la pena,1.0,1.0,False
rascon,rancherias,1.0,0.0,True
el higueron,el higueron,1.0,1.0,False
la mesa del nopal,mesa de nopal,1.0,1.0,False
yolotepec,santa maria yolotepec,1.0,1.0,False
san juan de dios,juan,0.0,0.0,False
la tinaja del coyote,cirecuaro,0.0,0.0,False
caserio de zarandona,rio botoa,0.0,0.0,False
san juan de otates,otatas,1.0,1.0,False
cordon el sotolar,cerros el ciego,0.0,0.0,False
guascaro,guascaro,1.0,1.0,False
alamos,alamo,1.0,0.0,True
los guerigos,baceran,0.0,0.0,False
cordon blanco,cordon blanco,1.0,1.0,False
el saucito,rancho saucito,1.0,1.0,False
isj,mujeres,0.0,1.0,True
ejido rancho nuevo,nuevo saucillo,0.0,1.0,True
zacapulco,barra de zacapulco,1.0,1.0,False
aeroporto internazionale di los cabos,mmsp,1.0,0.0,True
rio tinto,punta de la tinosa,0.0,0.0,False
tepetiopan,san cristobal,0.0,1.0,True
el canaveral,caserio el canaveral,1.0,1.0,False
san cipriano,reposteria,0.0,0.0,False
basagui,basaguei,1.0,1.0,False
portus,caserio el portus,1.0,1.0,False
zaragoza delicias,sej,0.0,0.0,False
colonia gabriel hernandez,gabriel hernandez,1.0,1.0,False
el refilion,presa redondo,0.0,0.0,False
la matancita,los llanos,0.0,1.0,True
el rio,campo llano blanco,0.0,1.0,True
seccion vii del suspeg,seccion vii del sindicato unico de servidores publicos del estado de guerrero,0.0,1.0,True
penamil,penalba de los cilleros,0.0,0.0,False
santa maria ticoman,santa maria ticoman,1.0,1.0,False
placa de catalonha,plaza de cataluna,1.0,1.0,False
la ex mision de guadalupe,la ex mision de guadalupe,1.0,1.0,False
canada morelos,morerosu zhou,1.0,0.0,True
pena rubia,pena rubia,1.0,1.0,False
tacambaro de codallos,tacambaro de codallos,1.0,1.0,False
velilla,cortijada velillas,0.0,1.0,True
barriada fabrica azucarera,fabrica azucarera,1.0,1.0,False
el chapo primera seccion,el chapo,1.0,1.0,False
bahia de magdalena,magdalenita,0.0,0.0,False
r cabada,santa maria,1.0,0.0,True
san nicolas,san miguehl,0.0,0.0,False
cienega,cienega,1.0,1.0,False
tenanguillo de las canas,tenanguillo de las canas,1.0,1.0,False
xi si nei luo si,sisneros,0.0,1.0,True
camuno,camuno,1.0,1.0,False
garcia,villa de garcia,1.0,1.0,False
galvan,plan de galomo,0.0,0.0,False
las canadas,canadas,1.0,0.0,True
banos,el banos,1.0,1.0,False
lalqueria dasnar,garganta de la alqueria,0.0,0.0,False
astegieta,asoberal,0.0,0.0,False
aeroport central ciudad real,cqm,0.0,1.0,True
bajo de enmedio,estacion endho,0.0,0.0,False
caserio molinell,caserio molinar,0.0,0.0,False
puerto el pilon,cerro el pilon chico,0.0,0.0,False
santiago teotlaxco,teotlaxco,1.0,1.0,False
el espiritu,rancho espiritu,1.0,0.0,True
la carrasca,caserio la carrasca,1.0,1.0,False
santa maria del buaraje,santa maria del buaraje,1.0,1.0,False
san salvador,san julian,0.0,0.0,False
chapeno,nuevo chapeno,1.0,1.0,False
santiago tejupan,san jeronimo otla,0.0,0.0,False
san jose,san jose hueymac,1.0,1.0,False
el colorado guila,el colorado guila,1.0,1.0,False
santa maria,san martin,0.0,0.0,False
ejido san andres,san andres,1.0,1.0,False
cabecera de indigenas,san jose de anata,0.0,0.0,False
santa maria,sangossa,0.0,0.0,False
nardues aldunate,rio narcea,0.0,0.0,False
las cunas,la cueva,0.0,0.0,False
san jeronimo tabiche,san jeronimo taviche,1.0,1.0,False
zirague,ziraguee,1.0,1.0,False
los bajios,las cocinas,0.0,1.0,True
zanjon nueva leon,arroyo nuevo leon,0.0,1.0,True
la boquilla colonia calles,la boquilla,1.0,1.0,False
san jose del favor,el favor,1.0,1.0,False
troya abandoned,estacion troya,0.0,0.0,False
san martin zacatempa,zacatempa,1.0,1.0,False
tecorichi,rancho de tecori,0.0,0.0,False
antonio escobedo,saucillo,0.0,0.0,False
praia de lobas,rio de llosa,0.0,0.0,False
santa maria,rio rancho viejo,0.0,0.0,False
palma liada,la palma de arriba,0.0,0.0,False
gregorio mendez segunda seccion,gregorio mendez segunda seccion,1.0,1.0,False
brymya dy mar,puig reig,0.0,0.0,False
san francisco ixpantepec,nicolas romero,0.0,0.0,False
canon de san vicente,estacion mariscala,0.0,0.0,False
valente diaz y la loma,valente diaz,0.0,1.0,True
rancheria las coloradas,colorada,0.0,0.0,False
lanzarote,lanzarote island,1.0,1.0,False
san andres,roqueta,1.0,0.0,True
bajio de bueyes,bajio de bueyes,1.0,1.0,False
arroyo,arroyon,1.0,1.0,False
san juan de rubios,rubios,1.0,1.0,False
canon de belen,las canoas,0.0,0.0,False
rio el antrisco,el jabali,0.0,0.0,False
ticopo,santiago tianguistenco,0.0,0.0,False
paredon colorado,paredon viejo,0.0,1.0,True
caserio la gloria,la gloria,1.0,1.0,False
santiago papasquiaro,san miguel de los pinos rancho viejo,0.0,0.0,False
estacion cajica,cajiga,0.0,1.0,True
el jicaral,tlalixcoyan,0.0,0.0,False
hafen von cadiz,ceuta harbour,1.0,0.0,True
barraza,santa ines,0.0,0.0,False
castrino,castrelo,1.0,0.0,True
cacahoatan,cacahuatan,1.0,1.0,False
union tercera seccion,union segunda seccion,1.0,0.0,True
bacaicoa,bacaicoa,1.0,1.0,False
coronanco,santa maria colotepec,0.0,0.0,False
zapotlan de juarez,zapotlan,1.0,1.0,False
arroyo el alamo,el alamo,1.0,1.0,False
jesus maria,ejido jesus maria,0.0,1.0,True
cortijada agustinos,los agustinos,1.0,1.0,False
joya,rancho las joyas,0.0,0.0,False
barranco de los paules,santa maria,1.0,0.0,True
pazo,pazo,1.0,1.0,False
sierra de riaza,sierra de ayllon,1.0,1.0,False
cerro tinguindin,cerro tingueindin,1.0,1.0,False
lomopardo,lomo de los machines,0.0,0.0,False
estacion de guadalajara yebes,gdu,0.0,1.0,True
cerro teotepec,cerro de teotepec,1.0,1.0,False
velasco,cerro yukayu,0.0,0.0,False
san jose de los negros,san jose de los negros,1.0,1.0,False
colonia lazaro cardenas,general juan jose rios,0.0,0.0,False
san sebastian de tabazoa de humoso,ta wa la,0.0,0.0,False
rio de alamos,rancho alamos,0.0,0.0,False
hafen von formentera,formentera port,0.0,1.0,True
la tetilla de san jose,cerro la tetilla de san jose,1.0,1.0,False
teotilalpan,san andres teotilalpan,1.0,1.0,False
sierra de la vibora,sierra la vibora,1.0,1.0,False
suitun,saitun,1.0,1.0,False
ranedo de curueno,santa maria de la guia,0.0,0.0,False
el sordo,sardo,0.0,1.0,True
el carrizo,carrizalejo,0.0,0.0,False
clamor amarga dalmacelles,clamor dalmacelles,1.0,1.0,False
fraccionamiento cupulas,cupulas,1.0,1.0,False
nicolas bravo tercera seccion,primera seccion,0.0,0.0,False
caserio vega de santa maria,cortijo de la vega de santa maria,1.0,1.0,False
rancho calabacillas,cerro la cal,0.0,0.0,False
san pedro de alcantar,san pedro,0.0,1.0,True
tecomatlan,tecomatlan,1.0,1.0,False
papanton,cerro el grunidos,0.0,0.0,False
rincon de luna,rincon de leon,0.0,1.0,True
flores magon,el magon,1.0,1.0,False
bella vista,ignacio allende primera seccion,0.0,0.0,False
linaran,san martin,1.0,1.0,False
ixtapan de la concepcion,ixtapa de la concepcion,1.0,1.0,False
caserio el pertiguero,cortijo de el penon,0.0,0.0,False
rancho la laborcita,la laborcilla,0.0,0.0,False
javina,santa maria,0.0,1.0,True
los nogales,aguanaval,0.0,0.0,False
el porvenir chopopo,el porvenir,0.0,1.0,True
atotonilco de tula,atotonilco,1.0,1.0,False
rio de artedo,rio uncin,1.0,1.0,False
cerro del diablo,canon del diablo,1.0,0.0,True
puerto medano,caserio el martinete,0.0,0.0,False
tixtlacingo,coyuca de benitez,0.0,1.0,True
tezompahuacan,tzitzila,0.0,0.0,False
aranarache,aranaratxe,0.0,1.0,True
rancho el porton,el porton,1.0,1.0,False
barrio la estacion,la estacion,1.0,0.0,True
suspiro,el soyate,1.0,0.0,True
zuares,zorita del maestrazgo,0.0,0.0,False
la cabana,la boveda,0.0,0.0,False
cutzamala,rio cutzamala,1.0,0.0,True
los angelitos,ampliacion san miguel de la mora,0.0,1.0,True
penitas,penita,1.0,1.0,False
monte gatos,la laguna y monte del castillo,0.0,0.0,False
santa maria,rio soutochao,0.0,0.0,False
mendijur,mendixur mendijur,1.0,1.0,False
jesus,jesus carranza,1.0,0.0,True
cerro basiaguare,cerro el aguila,1.0,0.0,True
san luis anahua,barra el tordo,0.0,0.0,False
punta mixieiro,punta mixioiro,1.0,1.0,False
estacion tunillas,estacion tunillas,1.0,1.0,False
mesa la cuatera,rio cuale,1.0,0.0,True
cerro chatecachin,cerro el jardin,0.0,0.0,False
arroyo el chapotan,rio tizcalama,0.0,0.0,False
rancho la purisima,la purisima,1.0,1.0,False
santa cruz de villa gomez,santa cruz,1.0,1.0,False
san bartolo,guarda la lagunita,0.0,1.0,True
los urreas,los tropeles,1.0,0.0,True
la concepcion itunyoso,concepcion,0.0,1.0,True
la canada de verich,la canyada de beric,0.0,1.0,True
san ignacio martir,grande de la cuevita,0.0,0.0,False
san miguel quetzaltepec,san miguel piedras,0.0,0.0,False
fuerteventura,fue,0.0,1.0,True
conquista agraria,rio conitaca,0.0,0.0,False
santa maria,santa maria,1.0,1.0,False
isla de arnielles,borgonua,0.0,0.0,False
guapan,guapalayna,0.0,0.0,False
morcin,castandiello,0.0,1.0,True
jaguey,el jagueey,1.0,1.0,False
aeropuerto de albacete,aeroporto di albacete,1.0,1.0,False
comateto,comatito,1.0,1.0,False
gonzalez,gonzalez gonzalez,1.0,0.0,True
rio chirangueo,chirangueo,1.0,1.0,False
isla quevedo,peninsula quevedo,1.0,1.0,False
los llanos de santiago,rio santiago,1.0,1.0,False
rio pihucalco,estacion pichucalco,1.0,0.0,True
la campana,rancho campana,1.0,1.0,False
cerro morado,cerros morados,1.0,1.0,False
